timestamp,raw_file,clean_file,status,error_message2025-11-05 22:32:52,data/raw/punjab_forecast_20251105_223252.json,,SUCCESS,
2025-11-06 00:38:06,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/sahiwal_weather.csv,SUCCESS,
2025-11-06 00:38:06,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/sheikhupura_weather.csv,SUCCESS,
2025-11-06 00:38:07,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/sialkot_weather.csv,SUCCESS,
2025-11-06 00:38:07,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/raw/punjab_weather_raw_20251106_003756.json,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean,SUCCESS,
2025-11-06 00:39:20,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/raw/punjab_weather_raw_20251106_003920.json,,SUCCESS,
2025-11-06 00:39:20,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/raw/punjab_weather_raw_20251106_003920.json,,SUCCESS,
2025-11-06 00:39:22,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/raw/punjab_weather_raw_20251106_003920.json,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean,SUCCESS,
2025-11-06 00:39:22,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/raw/punjab_weather_raw_20251106_003920.json,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean,SUCCESS,
2025-11-06 00:39:25,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/bahawalpur_weather.csv,SUCCESS,
2025-11-06 00:39:26,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/dera_ghazi_khan_weather.csv,SUCCESS,
2025-11-06 00:39:26,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/faisalabad_weather.csv,SUCCESS,
2025-11-06 00:39:27,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/gujranwala_weather.csv,SUCCESS,
2025-11-06 00:39:27,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/gujrat_weather.csv,SUCCESS,
2025-11-06 00:39:28,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/jhang_weather.csv,SUCCESS,
2025-11-06 00:39:28,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/kasur_weather.csv,SUCCESS,
2025-11-06 00:39:29,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/lahore_weather.csv,SUCCESS,
2025-11-06 00:39:29,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/multan_weather.csv,SUCCESS,
2025-11-06 00:39:30,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/okara_weather.csv,SUCCESS,
2025-11-06 00:39:30,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/rahim_yar_khan_weather.csv,SUCCESS,
2025-11-06 00:39:31,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/rawalpindi_weather.csv,SUCCESS,
2025-11-06 00:39:31,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/sahiwal_weather.csv,SUCCESS,
2025-11-06 00:39:32,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/sheikhupura_weather.csv,SUCCESS,
2025-11-06 00:39:32,,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean/sialkot_weather.csv,SUCCESS,
2025-11-06 00:39:32,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/raw/punjab_weather_raw_20251106_003920.json,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean,SUCCESS,
2025-11-10 18:07:27,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/raw/punjab_weather_raw_20251110_180727.json,,SUCCESS,
2025-11-10 18:07:27,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/raw/punjab_weather_raw_20251110_180727.json,,SUCCESS,
2025-11-10 18:07:28,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/raw/punjab_weather_raw_20251110_180727.json,/mnt/d/projects/open-meteo_weather_etl_pipeline/data/clean,SUCCESS,
